10009,95234
10009,1034978
10009,568554
10009,2844429
10009,1847769
10009,1022537
10009,1407549
10009,1856777
10009,2316823
10009,1051687
10009,1687277
10009,2387807
10009,1412661
10009,1475652
10009,1054370
10009,1368795
10009,711644
10009,3771412
10009,913363
10009,614502
10009,1485585
10009,2228199
10009,2199680
10009,2090614
10009,1845645
10009,2381726
10009,1057700
10009,115059
10009,1768012
10009,1857815
10009,562961
10009,856530
10009,1365590
10009,115400
10009,2403696
10009,1686665
10009,1947021
10009,1054449
10009,2709595
10009,2825234
10009,91869
10009,2115494
10009,1715694
10009,1048598
10009,572783
10009,1410785
10009,2378245
10009,1875443
10009,2089835
10009,4000551
10009,474352
10009,1366686
10009,1520516
10009,1892617
10009,1441543
10009,614503
10009,1856638
10009,3310010
10009,817159
10009,1485554
10009,1884374
10009,2286940
10009,1485288
10009,613346
10009,2316674
10009,1061930
10009,559187
10009,115772
10009,1892518
10009,112732
10009,4096499
10009,2105562
10009,1583995
10009,4000528
10009,2129954
10009,1049361
10009,631802
10009,2200880
10009,1884379
10009,864788
10009,1771606
10009,1052014
10009,3445995
10009,2125398
10009,2111258
10009,4226502
10009,2316633
10009,2941087
10009,1333351
10009,630297
10009,2388081
10009,1402333
10009,621157
10009,1900369
10009,1859412
10009,1889627
10009,1924894
10009,1371891
10009,728786
10009,2316687
10009,2292831
10009,1065170
10009,2834033
10009,1296824
10009,1524128
10009,3800277
10009,2405166
10009,3814333
10009,2103830
10009,2842855
10009,1409968
10009,1061327
10009,3378415
10009,1858299
10009,205181
10009,2366221
10009,2106278
10009,1051690
10009,2375901
10009,718678
10009,3568789
10009,1991522
10009,2824810
10009,2315441
10009,549049
10009,1883844
10009,2286766
10009,563403
10009,794038
10009,3089711
10009,4001062
10009,1900315
10009,613921
10009,1870664
10009,1055746
10009,4235077
10009,481823
10009,1871256
10009,96800
10009,2393894
10009,1948018
10009,114556
10009,2288091
10009,570656
10009,1880626
10009,1368029
10009,570386
10009,4227029
10009,630770
10009,2724334
10009,1035305
10009,4260857
10009,2316415
10009,1034531
10009,39357
10009,1407494
10009,2265785
10009,562691
10009,2243251
10009,2380801
10009,610682
10009,896112
10009,631715
10009,2383688
10009,2106059
10009,1946823
10009,2373873
10009,616976
10009,114903
10009,2227239
10009,112320
10009,599235
10009,2120261
10009,912223
10009,1061205
10009,4343161
10009,103104
10009,2452099
10009,1400875
10009,911555
10009,3941642
10009,2709562
10009,2316559
10009,1880514
10009,1858396
10009,449242
10009,612468
10009,1714803
10009,4528294
10009,4016660
10009,3648922
10009,4261034
10009,1373906
10009,1062165
10009,1040321
10009,1020687
10009,1048680
10009,626233
10009,2316742
10009,472825
10009,92268
10009,1923671
10009,1036151
10009,2840664
10009,2288476
10009,1715803
10009,1048291
10009,2382737
10009,1370254
10009,2387889
10009,1027666
10009,1854693
10009,2388031
10009,1870150
10009,1856054
10009,1854639
10009,1334094
10009,1727642
10009,1366965
10009,597421
10009,1065164
10009,1054784
10009,613270
10009,624087
10009,1051310
10009,2829313
10009,4662964
10009,2113893
10009,2368340
10009,2118729
10009,3485492
10009,2282810
10009,244586
10009,2123534
10009,2201500
10009,629017
10009,1187603
10009,1874830
10009,1855160
10009,1381103
10009,3982280
10009,2316419
10009,1925177
10009,1371325
10009,3447199
10009,1061758
10009,114421
10009,1714977
10009,1582700
10009,2129607
10009,2112744
10009,2074096
10009,2102783
10009,567640
10009,2115311
10009,2316456
10009,2285493
10009,2129964
10009,1857820
10009,1714538
10009,3391388
10009,1033834
10009,2356962
10009,2809073
10009,1410359
10009,3483971
10009,2384435
10009,2316569
10009,608031
10009,2395022
10009,2114021
10009,205682
10009,108165
10009,2846426
10009,1884947
10009,572524
10009,1029369
10009,602587
10009,2405653
10009,908861
10009,94868
10009,1040234
10009,1020064
10009,4323422
10009,2376680
10009,2397763
10009,1036820
10009,2113931
10009,1892566
10009,1948498
10009,2264533
10009,206059
10009,2368712
10009,918595
10009,37195
10009,1318391
10009,1365717
10009,2161648
10009,1715370
10009,1883494
10009,2385515
10009,4260905
10009,2129232
10009,716531
10009,2287002
10009,2316667
10009,1402334
10009,1856165
10009,2032839
10009,1770379
10009,2395903
10009,1948733
10009,4019009
10009,1589587
10009,3649080
10009,1786814
10009,4771004
10009,1412087
10009,784790
10009,107162
10009,97360
10009,623370
10009,3727453
10009,2385911
10009,205159
10009,2713546
10009,1050644
10009,2130420
10009,1050882
10009,1054740
10009,1024877
10009,1049451
10009,95881
10009,2452430
10009,2088882
10009,1334618
10009,1022137
10009,2847101
10009,2103860
10009,2829151
10009,1858658
10009,2389463
10009,1993783
10009,2846780
10009,4030495
10009,4317037
10009,561005
10009,2316768
10009,564329
10009,103552
10009,1875124
10009,1066145
10009,2837403
10009,1871199
10009,2229517
10009,2228722
10009,3717239
10009,449595
10009,1874443
10009,97755
10009,2381362
10009,1685370
10009,2365652
10009,565255
10009,1890620
10009,2092588
10009,628986
10009,1374720
10009,2092636
10009,2185149
10009,1334021
10009,1878877
10009,1857714
10009,2111618
10009,1850856
10009,4000133
10009,4228708
10009,2089601
10009,112204
10009,1369598
10009,3497948
10009,2108063
10009,1848835
10009,2101256
10009,1028949
10009,4397732
10009,4343252
10009,2847098
10009,1852961
10009,1359470
10009,110366
10009,1374382
10009,2833307
10009,562714
10009,1043471
10009,1997451
10009,1056317
10009,630209
10009,1855413
10009,3496627
10009,630308
10009,3482651
10009,1850359
10009,3445875
10009,1945247
10009,1583097
10009,718168
10009,1872825
10009,1998354
10009,627310
10009,1887704
10009,111629
10009,2107184
10009,603850
10009,1035504
10009,1885466
10009,37146
10009,1890447
10009,2201213
10009,4155767
10009,2395261
10009,794397
10009,1020625
10009,3433220
10009,557397
10009,2404374
10009,2387497
10009,599276
10009,1771379
10009,2397342
10009,97769
10009,2197215
10009,4226399
10009,3559338
10009,1849274
10009,1854031
10009,719046
10009,2368786
10009,1036097
10009,1879661
10009,1035725
10009,619246
10009,2376611
10009,4227326
10009,1615178
10009,1879345
10009,2591409
10009,602079
10009,1715405
10009,2107130
10009,2107493
10009,1066028
10009,620813
10009,2227885
10009,1901399
10009,1199113
10009,1066152
10009,630155
10009,567641
10009,888839
10009,598635
10009,625029
10009,476255
10009,1057277
10009,607690
10009,562191
10009,2110257
10009,1524016
10009,1063688
10009,1032640
10009,3569226
10009,2381774
10009,271589
10009,2047352
10009,623673
10009,540451
10009,1049310
10009,96015
10009,564717
10009,1850234
10009,2114972
10009,1880699
10009,2281175
10009,3491179
10009,572924
10009,113674
10009,1373406
10009,1408912
10009,1890029
10009,1021849
10009,2128532
10009,2199233
10009,1362882
10009,1049607
10009,2200376
10009,2408077
10009,1856249
10009,2287906
10009,2201501
10009,2392262
10009,565245
10009,2835217
10009,1716163
10009,2198825
10009,2843716
10009,2102613
10009,2845885
10009,110668
10009,1211107
10009,1685131
10009,3446472
10009,109870
10009,1289714
10009,112215
10009,1871933
10009,2108012
10009,1582248
10009,2114556
10009,908591
10009,1947705
10009,1857868
10009,1881244
10009,626283
10009,4229022
10009,2846993
10009,2383944
10009,1061009
10009,2106780
10009,1368032
10009,603601
10009,620056
10009,4227003
10009,2395007
10009,1062698
10009,1048286
10009,1946267
10009,1048232
10009,2287931
10009,1477782
10009,2395109
10009,94867
10009,1065351
10009,1039711
10009,1040675
10009,598786
10009,111301
10009,236756
10009,1876139
10009,2202161
10009,620093
10009,1365972
10009,1361153
10009,631333
10009,2108000
10009,2398770
10009,1369060
10009,1028065
10009,2126363
10009,255018
10009,107057
10009,1410120
10009,94072
10009,1884657
10009,897685
10009,1857401
10009,3497911
10009,91273
10009,2718902
10009,2709394
10009,1373576
10009,2846468
10009,2379197
10009,1366989
10009,2847067
10009,4234457
10009,625425
10009,4260661
10009,1360408
10009,2402330
10009,4018896
10009,563882
10009,1020488
10009,112911
10009,2125307
10009,1365325
10009,1057052
10009,597423
10009,2286680
10009,1852811
10009,1943512
10009,245180
10009,2840787
10009,3495546
10009,600990
10009,1056505
10009,2379742
10009,2226936
10009,2089201
10009,1027691
10009,1855263
10009,617270
10009,87
10009,918484
10009,2835713
10009,1047606
10009,2839847
10009,1946858
10009,2170914
10009,1883447
10009,1065786
10009,604067
10009,557710
10009,97935
10009,2372234
10009,1374862
10009,2388066
10009,614291
10009,1889581
10009,2316437
10009,1410751
10009,2374811
10009,1848942
10009,1848771
10009,2051313
10009,2265394
10009,1409472
10009,1059281
10009,2205599
10009,1043319
10009,401794
10009,2114979
10009,2368419
10009,1771504
10009,2198391
10009,2108213
10009,1370250
10009,2402911
10009,817586
10009,2316832
10009,567107
10009,1023747
10009,112967
10009,3649079
10009,115877
10009,1715719
10009,2282468
10009,2406523
10009,618174
10009,562492
10009,2104160
10009,4260501
10009,3630783
10009,2285040
10009,2391915
10009,1332726
10009,817555
10009,2374019
10009,3494001
10009,1854350
10009,1044117
10009,1892574
10009,4321687
10009,1334423
10009,3810566
10009,2109871
10009,1303449
10009,1852151
10009,2092647
10009,2831087
10009,4455045
10009,3964154
10009,1292350
10009,2197428
10009,602883
10009,2316520
10009,2846316
10009,3450884
10009,1412627
10009,626676
10009,2834489
10009,1022584
10009,2199116
10009,1771342
10009,1056843
10009,1024691
10009,2121333
10009,1715086
10009,459131
10009,111982
10009,2834901
10009,548865
10009,2265871
10009,1901380
10009,628984
10009,1945368
10009,819002
10009,2098020
10009,1874967
10009,718526
10009,2374048
10009,1872502
10009,1947023
10009,2407061
10009,1948423
10009,1857608
10009,864584
10009,1026430
10009,1876498
10009,2708571
10009,107326
10009,1359697
10009,1998317
10009,2282006
10009,1998611
10009,2368317
10009,2398979
10009,569387
10009,1869910
10009,1889034
10009,2834841
10009,4366315
10009,628377
10009,2824284
10009,2383930
10009,101907
10009,624906
10009,491795
10009,1853622
10009,115763
10009,1580605
10009,1858184
10009,2131275
10009,817624
10009,1172265
10009,1853578
10009,559444
10009,1064920
10009,91398
10009,105945
10009,614041
10009,908557
10009,3771225
10009,2263474
10009,571857
10009,2372443
10009,1187904
10009,1053909
10009,114948
10009,1871906
10009,598611
10009,1053265
10009,2844423
10009,555184
10009,1027523
10009,1199096
10009,615622
10009,1026222
10009,1022151
10009,607238
10009,109464
10009,115062
10009,2131392
10009,1900773
10009,2402429
10009,1858226
10009,789582
10009,2316588
10009,1041262
10009,4237093
10009,1055181
10009,1399677
10009,2092637
10009,718540
10009,557239
10009,1211345
10009,864654
10009,1372343
10009,3810553
10009,2460073
10009,2395827
10009,1522077
10009,557349
10009,115783
10009,568844
10009,91526
10009,2201537
10009,1403518
10009,1266109
10009,616707
10009,1402618
10009,2381512
10009,1880757
10009,1760899
10009,39363
10009,2130972
10009,1363975
10009,2461344
10009,1374772
10009,571939
10009,597303
10009,3809558
10009,108797
10009,615158
10009,1056076
10009,2229544
10009,1880494
10009,2239494
10009,1025109
10009,3220895
10009,3649296
10009,2404511
10009,607724
10009,817401
10009,1037013
10009,3805737
10009,2113921
10009,2115013
10009,1411726
10009,4053478
10009,1363682
10009,2198778
10009,1890374
10009,4234883
10009,2459620
10009,717892
10009,2378403
10009,1693878
10009,112727
10009,2093061
10009,1687216
10009,2393159
10009,100259
10009,556850
10009,3482112
10009,1850975
10009,2405131
10009,600813
10009,2316676
10009,2121800
10009,3496076
10009,1201357
10009,3727871
10009,2201890
10009,2201765
10009,2376715
10009,3495901
10009,115039
10009,3481625
10009,1885169
10009,2131017
10009,2316464
10009,614275
10009,1041416
10009,2286944
10009,1373035
10009,1055658
10009,1851903
10009,604168
10009,3982208
10009,3496530
10009,474407
10009,2197191
10009,1059768
10009,114673
10009,569595
10009,3448579
10009,107311
10009,1020331
10009,99248
10009,1945951
10009,1524013
10009,1714709
10009,1411298
10009,1998942
10009,2098604
10009,100791
10009,2228312
10009,2292196
10009,103112
10009,715482
10009,2837115
10009,2833983
10009,1372922
10009,91872
10009,1882893
10009,2228232
10009,1372163
10009,4324815
10009,2032697
10009,1856008
10009,2316472
10009,2227253
10009,1333676
10009,2089387
10009,2402034
10009,2130911
10009,1889980
10009,567896
10009,1858602
10009,2713553
10009,889587
10009,2105091
10009,1958093
10009,2389491
10009,4455008
10009,2125363
10009,2848207
10009,627271
10009,1030226
10009,793347
10009,1400111
10009,110580
10009,628720
10009,3982072
10009,1892497
10009,3492327
10009,557146
10009,1374726
10009,1714096
10009,1060165
10009,94332
10009,448469
10009,3497917
10009,1853281
10009,3806466
10009,91930
10009,1404383
10009,1042236
10009,2092509
10009,2316779
10009,1057868
10009,2201798
10009,2316863
10009,1333810
10009,2839650
10009,1057709
10009,3803148
10009,2841132
10009,2091912
10009,2103834
10009,2316643
10009,2302277
10009,1030722
10009,1714859
10009,1885389
10009,1061732
10009,619496
10009,1409899
10009,607785
10009,2089831
10009,1403576
10009,1824748
10009,2546242
10009,569373
10009,561465
10009,2315212
10009,3920475
10009,4167374
10009,1857033
10009,114424
10009,2840064
10009,1714359
10009,2394582
10009,44517
10009,3997861
10009,2265963
10009,619144
10009,628033
10009,1365765
10009,557371
10009,1045963
10009,603886
10009,1408872
10009,1888419
10009,2383056
10009,628857
10009,2074075
10009,1871427
10009,1064208
10009,2838720
10009,1364511
10009,1583153
10009,1991540
10009,1880956
10009,3444926
10009,2115488
10009,2252037
10009,2389472
10009,2200131
10009,620711
10009,1411012
10009,2291496
10009,2386118
10009,2032838
10009,1867938
10009,624939
10009,2201957
10009,555373
10009,2112182
10009,2461177
10009,913397
10009,1889423
10009,99729
10009,598186
10009,557137
10009,2413028
10009,1401490
10009,2832068
10009,3444501
10009,4001008
10009,97746
10009,599465
10009,912091
10009,4662417
10009,1901334
10009,4399688
10009,572931
10009,1948358
10009,1857658
10009,1200001
10009,1034082
10009,4310700
10009,1374529
10009,558251
10009,3807117
10009,616282
10009,2129411
10009,2404314
10009,1771001
10009,600829
10009,1052505
10009,982210
10009,1892624
10009,4155740
10009,1331863
10009,2201150
10009,1852127
10009,621017
10009,567321
10009,3815388
10009,2182963
10009,2839609
10009,817091
10009,2314815
10009,1946934
10009,3445346
10009,3487784
10009,98675
10009,1715322
10009,1483406
10009,2399499
10009,2405259
10009,205691
10009,1402593
10009,630058
10009,617915
10009,558071
10009,1871828
10009,112310
10009,2389510
10009,1047679
10009,4016819
10009,2836084
10009,2129727
10009,2197312
10009,2316296
10009,1412121
10009,238689
10009,706854
10009,4015622
10009,2841782
10009,2407826
10009,602737
10009,114950
10009,620288
10009,2122780
10009,99672
10009,4067838
10009,540470
10009,3496499
10009,3489466
10009,3996826
10009,1857300
10009,601512
10009,1372381
10009,3895292
10009,1054980
10009,10087
10009,1890676
10009,1027288
10009,743706
10009,2840022
10009,1523844
10009,2102006
10009,44249
10009,38577
10009,4380196
10009,628137
10009,244345
10009,2838861
10009,1485412
10009,555487
10009,1877296
10009,1367638
10009,1055084
10009,2834832
10009,3497255
10009,2315475
10009,1405330
10009,1058550
10009,2316425
10009,1059449
10009,1947755
10009,449396
10009,1221059
10009,2828201
10009,2825528
10009,2388105
10009,4380216
10009,96783
10009,1360642
10009,548868
10009,1024684
10009,952749
10009,2122608
10009,2461249
10009,914085
10009,1042865
10009,2387804
10009,2826375
10009,1945246
10009,3810647
10009,1858283
10009,1366214
10009,97527
10009,3449980
10009,2376468
10009,1368544
10009,564536
10009,2394712
10009,718157
10009,2291556
10009,1855996
10009,1374718
10009,1043481
10009,703448
10009,1856745
10009,597851
10009,613065
10009,1880313
10009,619293
10009,624164
10009,2834826
10009,1882351
10009,1047048
10009,98575
10009,2316487
10009,1361517
10009,1900633
10009,1361827
10009,1060351
10009,1318690
10009,98140
10009,102274
10009,1872401
10009,2197561
10009,2384141
10009,105925
10009,346872
10009,2399389
10009,1584241
10009,1403103
10009,2394402
10009,1524516
10009,2301908
10009,624249
10009,1020528
10009,1891841
10009,1051456
10009,2186436
10009,1334558
10009,2316562
10009,1412409
10009,1880038
10009,2848051
10009,2092649
10009,113687
10009,1410909
10009,270696
10009,1373508
10009,2110935
10009,1059563
10009,2315657
10009,2108259
10009,1333320
10009,1582990
10009,111303
10009,604238
10009,1878819
10009,817643
10009,1062535
10009,1770998
10009,1060599
10009,2229505
10009,627690
10009,2316596
10009,1059283
10009,1879781
10009,4236374
10009,2386863
10009,2368001
10009,556232
10009,1900493
10009,1043498
10009,1334454
10009,717858
10009,4081561
10009,602249
10009,109208
10009,2123146
10009,2202303
10009,560756
10009,1333619
10009,2846548
10009,602237
10009,2131524
10009,2822769
10009,108761
10009,2103597
10009,1943733
10009,2366339
10009,2387986
10009,2128843
10009,112821
10009,1024229
10009,4324855
10009,559157
10009,1581507
10009,2087287
10009,1856556
10009,2103728
10009,598276
10009,1776200
10009,1401744
10009,556849
10009,1892578
10009,1372399
10009,111196
10009,2389136
10009,2369308
10009,1027423
10009,612356
10009,2104621
10009,3485416
10009,3999299
10009,2199254
10009,795472
10009,1501674
10009,1054452
10009,1925226
10009,604727
10009,1715787
10009,2122547
10009,3340544
10009,2316482
10009,918002
10009,601521
10009,2198909
10009,1374363
10009,3444944
10009,1171973
10009,1574737
10009,3812675
10009,1855238
10009,1065649
10009,1047848
10009,631031
10009,614293
10009,1891388
10009,2115635
10009,372217
10009,1859046
10009,2105439
10009,555507
10009,1057975
10009,1034605
10009,2384592
10009,572781
10009,1877246
10009,2709664
10009,1686715
10009,102361
10009,624192
10009,2379391
10009,1872496
10009,1772293
10009,622155
10009,1365919
10009,598587
10009,2198298
10009,2395396
10009,4320825
10009,1523354
10009,2397340
10009,816753
10009,2302494
10009,1062112
10009,2195167
10009,2831999
10009,4322051
10009,1539573
10009,604232
10009,562893
10009,100643
10009,103721
10009,3727206
10009,1044765
10009,2187359
10009,1948296
10009,107114
10009,1036135
10009,601221
10009,1040778
10009,2201582
10009,1066041
10009,4000315
10009,1056766
10009,1771070
10009,2375490
10009,857962
10009,1048284
10009,1063855
10009,3486369
10009,3727865
10009,628681
10009,2092299
10009,1363613
10009,2119126
10009,1365362
10009,2374379
10009,3486138
10009,903240
10009,2709508
10009,557198
10009,563201
10009,1065755
10009,1948876
10009,1685331
10009,4015628
10009,628734
10009,603420
10009,2401731
10009,615450
10009,2834274
10009,2201390
10009,2316445
10009,2198432
10009,93851
10009,3803304
10009,1874615
10009,2382274
10009,1871892
10009,96433
10009,562739
10009,1031643
10009,98482
10009,2394447
10009,4001068
10009,2111099
10009,628102
10009,4431478
10009,1876395
10009,4228552
10009,112303
10009,2286867
10009,96342
10009,1055580
10009,2130195
10009,1804241
10009,98556
10009,1769434
10009,1033837
10009,2392998
10009,2107976
10009,1373493
10009,1433207
10009,1947069
10009,627933
10009,1892542
10009,1814323
10009,1199350
10009,112221
10009,1523887
10009,1368702
10009,1359952
10009,92380
10009,4234482
10009,2187718
10009,1849279
10009,2103469
10009,115548
10009,557479
10009,2186289
10009,984070
10009,111362
10009,2373648
10009,113866
10009,718424
10009,2408644
10009,2413321
10009,2316762
10009,1374547
10009,3448710
10009,2202623
10009,2125358
10009,793609
10009,1027080
10009,1998129
10009,603837
10009,2202176
10009,179505
10009,630866
10009,2380999
10009,1761102
10009,1404162
10009,1064592
10009,597350
10009,619577
10009,1925175
10009,3569210
10009,30304
10009,2121818
10009,1404509
10009,1371743
10009,3489181
10009,2389186
10009,630203
10009,1707716
10009,1022282
10009,617877
10009,513799
10009,2292832
10009,1859549
10009,1060453
10009,103108
10009,1374048
10009,2367521
10009,2200211
10009,571772
10009,559457
10009,1876802
10009,4239075
10009,3449337
10009,1583849
10009,1369782
10009,1584216
10009,2382735
10009,102340
10009,2113613
10009,1405456
10009,631447
10009,2385034
10009,602578
10009,1889978
10009,2092878
10009,2407293
10009,1845648
10009,1857989
10009,1334510
10009,1884798
10009,1485093
10009,2105828
10009,1405035
10009,1858882
10009,2709462
10009,113146
10009,2369250
10009,1871889
10009,1582023
10009,2201064
10009,2387848
10009,1331711
10009,1948497
10009,2130423
10009,3445989
10009,1855246
10009,2291063
10009,890161
10009,1524231
10009,603056
10009,1333978
10009,1890261
10009,93819
10009,459136
10009,1713864
10009,2374622
10009,108557
10009,2292499
10009,2315310
10009,205400
10009,917931
10009,1045959
10009,4344633
10009,2397507
10009,604545
10009,2316556
10009,2389928
10009,1406015
10009,1053490
10009,3447857
10009,1359723
10009,1879021
10009,2847051
10009,556909
10009,622631
10009,1025121
10009,4655806
10009,2824749
10009,625160
10009,1211534
10009,1367204
10009,106125
10009,2198982
10009,2371922
10009,2090880
10009,817144
10009,795814
10009,567185
10009,599770
10009,1055696
10009,1851146
10009,3441672
10009,2316830
10009,2264418
10009,616001
10009,2316774
10009,1858503
10009,1948294
10009,3447973
10009,2202098
10009,3807621
10009,1365283
10009,1055252
10009,105618
10009,3218967
10009,2404839
10009,1882589
10009,3568680
10009,1043621
10009,4402603
10009,1409878
10009,816106
10009,1374838
10009,2118993
10009,1364364
10009,864693
10009,2129659
10009,41988
10009,1890013
10009,818737
10009,896697
10009,2389376
10009,2824774
10009,2104073
10009,1027617
10009,571289
10009,3910391
10009,2124390
10009,1021159
10009,1857760
10009,626828
10009,569329
10009,620142
10009,911695
10009,564858
10009,1900897
10009,3488144
10009,103193
10009,2377369
10009,561039
10009,2375614
10009,2281179
10009,1858587
10009,103234
10009,1892211
10009,3443280
10009,103092
10009,2708974
10009,1883551
10009,1033947
10009,1025715
10009,2047895
10009,1524368
10009,1882035
10009,3723101
10009,3804055
10009,1851692
10009,3810679
10009,3496937
10009,1853429
10009,3485562
10009,1878164
10009,1406449
10009,2399877
10009,1944461
10009,1997664
10009,1054316
10009,113431
10009,1874150
10009,1411960
10009,1859419
10009,109572
10009,601494
10009,4239261
10009,2390443
10009,1063516
10009,1053048
10009,2104573
10009,1715404
